Class Scope;Class Name;Superclass;Implemented Interfaces;Abstract Class;Interface;Static class;Method Scope;Return Type;Method Name;Method Arguments;Abstract Method;Static Method;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;otherLinkedOFiles;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSDictionary;projectFileDict;(com.webobjects._ideservices._PBProject,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;addFileKey;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;addFileToFrontKey;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;removeFileKey;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;keyForFile;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSDictionary;localFiles;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSMutableDictionary;mutableLocalFiles;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;boolean;isLocalizable;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;makeFileLocalizable;(java.lang.String,boolean);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;boolean;rememberFileAttributes;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;setRememberFileAttributes;(boolean);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;updateFileAttributesFromPath;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;boolean;writeToPathSafely;(java.lang.String,boolean);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._PBProject;parse;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;parseSubprojects;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._PBProject;parseSubproject;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;postParseProcess;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSMutableDictionary;readPBProjectFile;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;projectDir;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._PBProject;nonAggregateRootProject;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;canonicalFileName;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;specifiedPathForFrameworkNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;environmentVariableValueForString;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;stringByExpandingEnvironmentVariablesInString;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;deployedPathForFrameworkNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;searchedPathForFrameworkNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;pathForFrameworkNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;void;_addFrameworkDependenciesToArray;(com.webobjects.foundation.NSMutableArray);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;pathsForProjectNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;allFrameworkDependencies;();false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSDictionary;currentUserCurrentOSObjectForKey;(java.lang.Object);false;false;
PUBLIC;com.webobjects._ideservices._PBProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;openFile;(java.lang.String,int,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;void;<init>;();false;false;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;openProjectsAppropriateForFile;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;targetsInProjectContainingFile;(java.lang.String,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;targetsInProject;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;nameOfProject;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;void;addFilesToProjectNearFilePreferredInsertionGroupNameAddToTargetsCopyIntoGroupFolderCreateGroupsRecursively;(com.webobjects.foundation.NSArray,java.lang.String,java.lang.String,java.lang.String,com.webobjects.foundation.NSArray,boolean,boolean);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;filesOfTypesInTargetOfProject;(com.webobjects.foundation.NSArray,java.lang.String,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;nameOfTargetInProject;(java.lang.String,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;void;openFile;(java.lang.String,int,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;void;addGroup;(java.lang.String,java.lang.String,java.lang.String,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._PBXProjectWatcher;java.lang.Object;;false;false;false;PUBLIC;void;addGroupToPreferredInsertionGroup;(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;<init>;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;com.webobjects._ideservices._WOAntProject;antProjectAtPath;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;projectDir;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;projectDirNotNormalized;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;languageDir;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;projectName;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;projectTypeName;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;languageName;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;addComponent;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;pathToBucket;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;addFileKey;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;openFile;(java.lang.String,int,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;pathForFrameworkNamed;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;setPathForFramework;(java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;extractFilesIntoWOProject;(com.webobjects._ideservices._WOProject);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;extractResourceFilesIntoWOProject;(com.webobjects._ideservices._WOProject,java.io.File);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;ideApplicationName;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;ideProjectPath;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;com.webobjects.foundation.NSArray;frameworkBundlePaths;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;com.webobjects.foundation.NSArray;frameworkBundlePathURLs;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;addFilenameExtensionToListOfKnowns;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;void;refreshUnderlyingProjectCache;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;bundlePath;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.net.URL;bundlePathURL;();false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;org.w3c.dom.Document;documentForFile;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOAntProject;java.lang.Object;[com.webobjects._ideservices._IDEProject];false;false;false;PUBLIC;java.lang.String;extractProjectName;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOLaunchServices;java.lang.Object;;false;false;false;PUBLIC;void;<init>;();false;false;
PUBLIC;com.webobjects._ideservices._WOLaunchServices;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.appserver.WOApplication;application;();false;true;
PUBLIC;com.webobjects._ideservices._WOLaunchServices;java.lang.Object;;false;false;false;PUBLIC;void;_debugString;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOLaunchServices;java.lang.Object;;false;false;false;PUBLIC;void;_openInitialURL;();false;false;
PUBLIC;com.webobjects._ideservices._WOLipsProject;com.webobjects._ideservices._PBProject;;false;false;false;PUBLIC;void;<init>;(java.io.File);false;false;
PUBLIC;com.webobjects._ideservices._WOLipsProject;com.webobjects._ideservices._PBProject;;false;false;false;PUBLIC;java.io.File;contentsFolder;();false;false;
PUBLIC;com.webobjects._ideservices._WOLipsProject;com.webobjects._ideservices._PBProject;;false;false;false;PUBLIC;com.webobjects.foundation.NSDictionary;localFiles;();false;false;
PUBLIC;com.webobjects._ideservices._WOLipsProject;com.webobjects._ideservices._PBProject;;false;false;false;PUBLIC;com.webobjects.foundation.NSMutableDictionary;filesTable;();false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._IDEProject;ideProjectAtPath;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._WOProject;loadedProjectAtPath;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._WOProject;projectAtPath;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._WOProject;projectAtPath;(java.lang.String,boolean);false;true;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;void;addInterfaceFilePath;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;interfaceFilePaths;();false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;void;addModelFilePath;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects.foundation.NSArray;modelFilePaths;();false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;boolean;includeFrameworks;();false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;frameworkPathForResource;(java.lang.String);false;true;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;com.webobjects._ideservices._IDEProject;ideProject;();false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;void;addResourcePath;(java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;void;addResource;(java.lang.String,java.lang.String,java.lang.String);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;pathForResourceNamed;(java.lang.String,boolean);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;pathForResourceNamed;(java.lang.String,java.lang.String,boolean);false;false;
PUBLIC;com.webobjects._ideservices._WOProject;java.lang.Object;;false;false;false;PUBLIC;java.lang.String;pathForComponentNamed;(java.lang.String);false;false;
